id;slope;cd_water;aspect;hill90;hill5;hill45;clc00;numpoints;target
27944;6.29738;0.116236;7;253;23;180;243;1;1
27945;2.28385;0.120895;6;254;15;175;311;0;0
27946;3.71593;0.134909;10;254;37;190;311;0;0
27947;9.04824;0;10;251;51;199;311;0;0
27948;9.25469;0;10;251;54;201;311;0;0
27949;7.2295;0.169002;9;252;51;200;313;0;0
27950;6.21255;0.311434;7;253;24;180;313;0;0
27951;7.87002;0.440615;6;252;0;161;313;0;0
27952;13.3609;0.54161;5;248;0;133;323;0;0
27953;18.897;0.889536;5;241;0;113;323;0;0
27954;14.042;0.636521;5;247;0;131;323;0;0
27955;9.23626;0.313071;6;251;0;166;323;0;0
27956;7.62451;0.224214;6;252;0;166;323;0;0
27957;13.221;0.433302;5;248;0;136;323;0;0
27958;12.2039;0.292548;4;249;0;142;323;1;1
27959;4.08298;0.0787204;5;254;0;167;112;0;0
27960;1.87031;0;5;254;0;174;112;0;0
27961;2.27265;0.0688209;5;254;0;173;221;0;0
27962;2.12054;0.0968526;6;254;0;174;221;0;0
27963;2.08026;0.144527;6;254;0;175;221;1;1
27964;2.42375;0.074476;7;254;18;177;221;1;1
27965;3.10568;0;7;254;24;181;221;2;1
27966;4.10544;0;8;254;36;190;221;1;1
27967;3.37652;0.0722181;10;254;34;188;323;0;0
27968;4.91191;0.0869686;3;254;28;184;323;0;0
27969;4.00683;0;2;254;32;186;323;0;0
27970;3.47168;0;3;254;24;181;323;0;0
27971;2.65837;0;3;254;19;177;323;0;0
27972;2.25057;0.0702844;7;254;21;179;323;0;0
27973;4.46897;0.0830903;6;254;8;169;242;0;0
27974;4.25846;0.0929057;5;254;0;167;311;0;0
27975;4.30516;0;7;254;0;179;242;0;0
27976;4.96429;0.0987598;7;254;17;176;323;0;0
27977;4.86953;0.202174;6;254;5;167;242;0;0
27978;6.34297;0.319854;7;253;15;174;323;0;0
27979;10.7428;0.523226;7;250;31;183;323;0;0
27980;8.68922;0.644994;7;252;23;179;323;0;0
27981;7.92232;0.592706;5;252;0;153;323;0;0
27982;8.27187;0.412723;5;252;0;152;323;0;0
27983;4.0778;0.275147;6;254;0;174;323;0;0
27984;1.11992;0.198079;6;254;19;178;323;0;0
27985;4.09368;0.120896;4;254;11;171;142;1;1
27986;3.70171;0.0827869;3;254;20;178;142;0;0
27987;3.67396;0.116824;2;254;29;185;323;0;0
27988;4.74971;0.112047;3;254;22;179;323;0;0
27989;5.85622;0.116797;3;253;13;173;112;0;0
27990;5.30173;0.0981928;4;253;7;168;112;0;0
27991;3.34389;0.0742234;4;254;8;170;112;0;0
27992;2.28567;0;5;254;12;173;112;0;0
27993;0.953389;0;5;254;18;177;523;0;0
27994;2.02886;0.314255;9;254;30;186;221;0;0
27995;1.43581;0.353282;8;254;28;184;221;0;0
27996;0.889892;0.413905;4;254;20;179;313;0;0
27997;0.227585;0.434929;2;254;22;180;242;0;0
27998;0.726559;0.37154;8;254;24;181;242;0;0
27999;0.934819;0.307902;8;254;23;181;313;0;0
28000;0.602636;0.244916;6;254;20;179;221;0;0
28001;1.21638;0.182799;4;254;18;177;311;0;0
28002;0.621547;0.154724;9;254;24;182;242;0;0
28003;2.92469;0.134668;7;254;25;182;311;0;0
28004;3.41635;0.144839;6;254;11;172;311;0;0
28005;4.56091;0.1544;5;254;0;165;311;0;0
28006;3.44803;0.139727;6;254;0;170;221;1;1
28007;2.2353;0.16147;6;254;16;176;221;0;0
28008;1.94006;0.192345;7;254;22;180;221;1;1
28009;3.33385;0.266392;8;254;29;184;221;0;0
28010;8.3704;0.385637;4;252;0;158;313;0;0
28011;13.7468;0.34412;4;247;0;143;311;0;0
28012;4.34695;0.0900801;4;254;0;169;324;0;0
28013;1.10923;0.0642298;4;254;0;177;221;0;0
28014;0.662299;0.0902336;4;254;0;178;221;0;0
28015;0.25416;0.126574;4;254;21;179;221;1;1
28016;0.0263872;0.152959;1;255;22;180;243;0;0
28017;0.358323;0.179102;7;254;22;180;312;0;0
28018;0.667123;0.190577;7;254;21;179;312;0;0
28019;0.707289;0.190607;6;254;20;179;312;0;0
28020;0.728303;0.190542;5;254;19;178;312;0;0
28021;1.36599;0.191253;5;254;16;176;312;0;0
28022;1.73784;0.191743;5;254;14;174;142;0;0
28023;1.50645;0.217911;5;254;15;175;142;0;0
28024;1.45715;0.184382;5;254;16;175;324;0;0
28025;1.60155;0.155515;4;254;15;175;323;0;0
28026;1.20136;0.127803;5;254;16;176;323;0;0
28027;0.906864;0.12692;5;254;18;177;323;0;0
28028;0.757815;0.0899849;4;254;19;178;323;0;0
28029;0.580515;0.063536;10;254;24;181;323;0;0
28030;0.9833;0;2;254;24;181;323;0;0
28031;0.98429;0;9;254;26;183;323;0;0
28032;1.31469;0;9;254;28;184;242;0;0
28033;0.58985;0.0638532;3;254;22;180;323;0;0
28034;1.15899;0;4;254;19;178;323;0;0
28035;0.696769;0;3;254;22;180;323;0;0
28036;1.06525;0.0637728;9;254;26;183;323;0;0
28037;0.97851;0.0900423;9;254;26;183;311;0;0
28038;0.656588;0.153688;10;254;24;182;323;0;0
28039;0.691788;0.126955;10;254;24;182;323;0;0
28040;0.731901;0.0635105;3;254;23;181;323;0;0
28041;0.790766;0;3;254;22;180;323;0;0
28042;0.797439;0;9;254;25;182;323;0;0
28043;1.11006;0.0639015;9;254;27;183;323;0;0
28044;0.876389;0.0912509;3;254;23;180;323;0;0
28045;1.26518;0.064001;3;254;20;178;323;0;0
28046;0.517374;0;9;254;24;182;221;1;1
28047;1.32788;0.0641114;9;254;28;184;221;0;0
28048;1.90214;0;9;254;30;186;221;0;0
28049;3.26978;0;9;254;36;190;221;0;0
28050;3.36349;0;9;254;37;190;311;0;0
28051;6.94865;0;9;253;51;199;311;0;0
28052;4.7574;0;9;254;43;194;311;0;0
28053;2.67193;0;3;254;20;179;311;0;0
28054;2.68488;0;8;254;32;187;311;0;0
28055;2.67317;0.0734638;9;254;33;188;311;0;0
28056;2.94345;0.148156;2;254;28;184;311;0;0
28057;3.78606;0.141118;9;254;37;191;311;0;0
28058;6.11178;0.120621;9;253;47;197;311;0;0
28059;3.67021;0.105369;8;254;35;189;311;0;0
28060;3.10857;0.0712019;7;254;24;181;311;0;0
28061;5.17396;0.0904293;7;253;22;180;311;1;1
28062;4.61857;0.120931;7;254;25;181;311;0;0
28063;6.17845;0.205166;8;253;41;193;311;0;0
28064;4.64488;0.091313;9;254;42;194;311;0;0
28065;3.64051;0;4;254;14;174;311;0;0
28066;7.43308;0.122282;6;252;0;157;323;0;0
28067;13.2529;0.396947;6;248;0;148;323;0;0
28068;15.2403;0.649381;6;246;0;136;323;0;0
28069;17.2122;0.802255;5;243;0;120;323;0;0
28070;16.5731;0.647098;5;244;0;121;323;0;0
28071;10.6038;0.418655;5;250;0;144;323;0;0
28072;7.3651;0.306549;6;252;0;168;242;0;0
28073;9.20915;0.4021;6;251;0;162;323;0;0
28074;12.0024;0.494888;5;249;0;138;323;1;1
28075;9.46433;0.218142;5;251;0;150;323;1;1
28076;2.60567;0.0691981;5;254;0;172;112;0;0
28077;1.4891;0;5;254;0;175;221;0;0
28078;1.93853;0;5;254;0;174;221;0;0
28079;1.56132;0.0669005;5;254;0;175;221;0;0
28080;1.42246;0.0924709;6;254;17;176;221;1;1
28081;1.70836;0.0660416;7;254;20;178;221;2;1
28082;3.46187;0;8;254;28;184;221;0;0
28083;6.30587;0.106809;8;253;39;191;221;2;1
28084;2.13826;0.112754;8;254;29;185;221;2;1
28085;2.18794;0.111994;3;254;25;182;323;0;0
28086;3.22207;0.083883;3;254;27;183;323;0;0
28087;3.98128;0.0851503;3;254;20;178;323;0;0
28088;3.75666;0;3;254;18;177;323;0;0
28089;2.33184;0;4;254;16;175;242;0;0
28090;2.29984;0;5;254;12;173;242;0;0
28091;2.43998;0.0683058;6;254;13;174;311;0;0
28092;3.31508;0;7;254;21;179;242;0;0
28093;3.7064;0.0823635;7;254;15;175;242;0;0
28094;3.91591;0.168531;6;254;9;170;242;0;0
28095;4.68683;0.262028;7;254;18;177;323;0;0
28096;9.3961;0.42306;7;251;34;186;323;0;0
28097;8.01259;0.61081;7;252;23;179;323;1;1
28098;7.56599;0.533399;5;252;0;154;323;0;0
28099;7.28267;0.414213;5;252;0;156;323;0;0
28100;5.98367;0.286752;7;253;0;176;323;0;0
28101;4.8074;0.209869;6;254;10;171;142;0;0
28102;5.70666;0.099782;5;253;0;161;112;0;0
28103;3.39312;0;6;254;0;171;142;0;0
28104;2.27209;0.0755071;5;254;12;173;112;0;0
28105;3.99566;0.154922;5;254;5;167;112;0;0
28106;6.38536;0.192678;4;253;0;161;112;0;0
28107;7.15;0.119497;4;252;0;158;323;0;0
28108;3.80226;0;5;254;0;168;112;0;0
28109;1.39846;0;5;254;16;175;523;0;0
28110;0.342583;0.0635579;5;254;20;179;523;0;0
28111;1.18738;0.445082;3;254;20;179;313;0;0
28112;0.389519;0.409155;3;254;22;180;313;0;0
28113;0.979823;0.345571;9;254;26;183;313;0;0
28114;0.997721;0.281639;9;254;26;183;221;0;0
28115;0.603763;0.217995;1;254;24;181;311;0;0
28116;0.889361;0.155074;2;254;24;181;311;0;0
28117;0.886203;0.0920945;2;254;23;181;242;0;0
28118;0.763567;0.0650187;6;254;20;178;242;0;0
28119;2.16577;0.0695746;5;254;13;173;311;1;1
28120;2.06307;0.0713949;5;254;13;173;221;1;1
28121;0.413079;0.0673349;6;254;21;179;221;0;0
28122;1.65543;0.097411;8;254;28;185;221;0;0
28123;2.44699;0.162808;9;254;33;187;313;0;0
28124;2.88408;0.199141;9;254;34;188;221;0;0
28125;8.91457;0.33985;4;251;0;157;313;0;0
28126;13.6369;0.247332;4;247;0;143;311;0;0
28127;3.819;0;4;254;0;170;324;0;0
28128;1.10305;0;4;254;0;177;221;0;0
28129;0.593028;0.0633252;4;254;0;178;221;0;0
28130;0.270378;0.0632786;4;254;21;179;243;0;0
28131;0.151704;0.089553;5;254;21;179;221;0;0
28132;0.38429;0.12653;6;254;21;179;312;0;0
28133;0.764755;0.152915;6;254;19;178;312;0;0
28134;1.17445;0.180122;6;254;18;177;312;0;0
28135;1.59034;0.219053;6;254;15;175;312;0;0
28136;2.12504;0.248733;5;254;12;173;324;0;0
28137;1.99854;0.183708;5;254;13;174;324;0;0
28138;1.82363;0.155766;6;254;15;175;221;0;0
28139;1.72123;0.128926;5;254;14;175;324;0;0
28140;1.58893;0.0914169;5;254;15;175;324;0;0
28141;0.983125;0.0635875;5;254;17;177;323;0;0
28142;0.595528;0.0633774;5;254;19;178;323;0;0
28143;0.2888;0.0635179;2;254;22;180;323;0;0
28144;0.905861;0;9;254;26;182;323;0;0
28145;0.77888;0.0634053;3;254;23;181;323;0;0
28146;0.505034;0;9;254;24;181;323;0;0
28147;0.975935;0;8;254;26;182;323;0;0
28148;0.546886;0.0635996;3;254;21;179;323;0;0
28149;1.10293;0;3;254;20;179;323;0;0
28150;0.693859;0;1;254;24;181;323;0;0
28151;1.09501;0.0638109;9;254;27;183;323;0;0
28152;1.05173;0.127482;9;254;26;183;323;0;0
28153;0.9857;0.153759;10;254;25;182;311;0;0
28154;0.905619;0.127664;10;254;25;182;323;0;0
28155;0.933297;0.0638823;3;254;23;181;323;0;0
28156;0.99868;0;3;254;22;180;323;0;0
28157;0.930945;0;9;254;26;183;323;0;0
28158;0.983161;0.0638619;9;254;26;183;323;0;0
28159;0.852314;0.0645022;3;254;21;180;323;0;0
28160;1.4342;0;4;254;19;178;323;0;0
28161;0.969936;0;9;254;26;183;221;0;0
28162;2.62393;0.0684322;9;254;33;188;311;0;0
28163;4.17626;0.0794985;9;254;40;192;311;0;0
28164;4.91431;0.091407;9;254;43;194;311;0;0
28165;6.31532;0.106335;9;253;49;198;311;0;0
28166;10.0721;0;9;251;66;208;311;0;0
28167;7.106;0.126212;10;253;49;198;311;0;0
28168;6.30421;0;3;253;24;181;311;0;0
28169;3.39133;0;9;254;36;190;311;0;0
28170;3.70923;0.0828252;9;254;38;191;311;0;0
28171;2.44716;0.0888183;10;254;30;185;311;0;0
28172;4.48214;0.104904;9;254;41;193;311;0;0
28173;5.4654;0;9;253;46;196;311;0;0
28174;2.94004;0.0703314;9;254;35;189;311;0;0
28175;1.26605;0;9;254;27;184;311;0;0
28176;2.59753;0;8;254;29;185;311;0;0
28177;5.12901;0.0900086;8;253;35;189;311;0;0
28178;7.16003;0.179568;8;252;39;191;311;1;1
28179;5.10877;0.13492;7;253;28;184;311;1;1
28180;10.1262;0.166744;5;250;0;146;323;1;1
28181;13.7607;0.338772;5;247;0;132;311;0;0
28182;11.8506;0.192858;6;249;0;148;323;0;0
28183;12.634;0.221781;6;248;0;142;323;0;0
28184;13.7355;0.285411;5;247;0;133;323;0;0
28185;11.2011;0.211289;5;250;0;141;323;0;0
28186;7.4023;0.20459;5;252;0;155;323;0;0
28187;5.11042;0.173696;6;253;0;167;242;0;0
28188;7.26488;0.241264;6;252;0;164;323;0;0
28189;8.21203;0.285347;5;252;0;152;242;0;0
28190;5.565;0.183987;5;253;0;162;242;0;0
28191;1.59425;0.0930777;4;254;0;175;242;0;0
28192;1.82291;0.0664041;4;254;0;175;242;1;1
28193;1.84405;0;5;254;0;174;221;0;0
28194;1.26582;0.0640903;5;254;0;176;221;2;1
28195;1.11721;0.0637801;6;254;18;177;313;0;0
28196;1.46312;0;7;254;20;179;221;0;0
28197;3.78785;0;8;254;29;185;313;0;0
28198;5.71108;0.102308;7;253;30;185;313;0;0
28199;5.5548;0.205129;6;253;9;170;313;0;0
28200;5.23598;0.201404;6;253;0;172;323;1;1
28201;1.56513;0.1563;6;254;18;177;323;0;0
28202;3.29542;0.116787;4;254;13;173;323;1;1
28203;3.57344;0.0842417;4;254;12;172;323;0;0
28204;3.85081;0.0786341;4;254;10;171;323;0;0
28205;2.55031;0;4;254;13;173;311;0;0
28206;1.39119;0;6;254;16;176;311;0;0
28207;2.69789;0;7;254;18;177;242;0;0
28208;3.45258;0.077608;6;254;12;173;242;0;0
28209;3.6697;0.160542;6;254;11;172;311;0;0
28210;4.35828;0.249727;7;254;19;177;323;0;0
28211;8.0888;0.372001;7;252;26;181;323;0;0
28212;8.42076;0.473117;7;252;18;175;323;0;0
28213;6.26143;0.392831;5;253;0;159;323;0;0
28214;5.58416;0.335034;5;253;0;162;323;0;0
28215;4.84815;0.231266;7;254;0;180;323;0;0
28216;4.02527;0.135612;6;254;10;171;112;0;0
28217;6.00069;0.113839;5;253;0;160;142;0;0
28218;5.18479;0;6;253;8;169;112;0;0
28219;4.96455;0.106289;6;254;4;166;112;0;0
28220;6.27481;0.217878;5;253;0;159;112;0;0
28221;7.59382;0.151931;5;252;0;154;112;0;0
28222;6.59039;0;5;253;0;159;112;0;0
28223;2.21944;0;5;254;0;173;523;0;0
28224;0.230211;0.0642616;5;254;21;179;523;0;0
28225;0.290052;0.473134;9;254;23;181;311;0;0
28226;1.1125;0.447603;4;254;19;178;311;0;0
28227;0.691755;0.383769;10;254;24;181;313;0;0
28228;1.24551;0.319732;9;254;27;184;313;0;0
28229;0.975476;0.255454;9;254;26;183;242;0;0
28230;0.668942;0.191806;2;254;23;181;221;0;0
28231;0.455854;0.128478;10;254;24;181;311;0;0
28232;0.811219;0.0650548;2;254;23;181;311;0;0
28233;1.6912;0;3;254;24;182;221;0;0
28234;2.22129;0;2;254;26;183;221;0;0
28235;2.74929;0;2;254;28;184;221;0;0
28236;2.43768;0;2;254;29;185;313;0;0
28237;1.48992;0.0658836;9;254;28;184;313;0;0
28238;2.25701;0.096317;8;254;29;185;313;0;0
28239;2.1116;0.165444;8;254;29;185;313;0;0
28240;9.83928;0.319319;4;251;0;156;313;0;0
28241;13.4364;0.312526;4;247;0;145;313;0;0
28242;3.42618;0.072875;4;254;0;172;221;0;0
28243;1.19246;0;4;254;0;177;221;0;0
28244;0.588091;0;4;254;0;178;221;0;0
28245;0.330752;0;5;254;20;179;221;0;0
28246;0.33264;0.0632615;5;254;20;179;312;0;0
28247;0.461757;0.0632705;5;254;20;179;312;0;0
28248;0.763509;0.0896541;5;254;19;178;221;0;0
28249;0.964651;0.127192;6;254;18;177;324;0;0
28250;1.42046;0.154587;5;254;16;175;324;0;0
28251;1.65916;0.181861;5;254;14;175;324;0;0
28252;1.33643;0.15393;5;254;16;175;221;0;0
28253;1.07172;0.0900812;5;254;17;177;221;0;0
28254;0.999766;0.0636073;5;254;18;177;324;0;0
28255;0.797907;0.0634096;5;254;18;177;324;0;0
28256;0.412953;0;3;254;21;179;324;0;0
28257;0.696823;0;2;254;23;181;221;1;1
28258;1.08588;0;9;254;26;183;323;0;0
28259;1.20688;0;9;254;27;183;323;0;0
28260;1.05359;0.0636761;3;254;22;180;323;0;0
28261;0.346251;0;2;254;22;180;323;0;0
28262;0.78886;0;8;254;24;181;323;0;0
28263;0.250017;0.0634257;2;254;22;180;323;0;0
28264;0.990211;0.0636959;3;254;22;180;323;0;0
28265;0.722371;0;2;254;24;181;323;0;0
28266;0.853208;0.0635559;9;254;26;182;323;0;0
28267;0.805856;0.0636519;9;254;25;182;323;0;0
28268;0.801309;0.0900124;10;254;25;182;311;0;0
28269;0.823424;0.128289;10;254;24;182;311;0;0
28270;1.03522;0.0644658;2;254;24;181;323;0;0
28271;1.31328;0;3;254;24;181;323;0;0
28272;1.09863;0;10;254;26;183;323;0;0
28273;0.869057;0.0639464;9;254;26;182;323;0;0
28274;0.864355;0.0643267;3;254;21;179;323;0;0
28275;1.33802;0;3;254;20;178;221;0;0
28276;1.96965;0.0659905;9;254;30;186;221;0;0
28277;5.61683;0.127786;9;253;46;196;221;0;0
28278;7.78977;0.210549;9;252;56;202;311;0;0
28279;7.58002;0.207875;10;252;51;200;311;0;0
28280;8.0709;0.232066;9;252;56;203;323;0;0
28281;10.2395;0.250726;9;250;66;209;311;0;0
28282;7.13916;0.201218;10;253;50;199;323;0;0
28283;9.71346;0.182988;3;251;38;189;311;0;0
28284;8.17553;0;2;252;42;193;311;0;0
28285;4.71284;0;10;254;40;192;311;0;0
28286;5.06824;0;9;254;43;194;311;0;0
28287;7.39677;0;9;252;53;201;311;0;0
28288;6.83049;0;9;253;50;199;311;0;0
28289;6.31759;0;10;253;45;196;311;0;0
28290;6.22547;0;2;253;41;192;311;0;0
28291;4.98068;0;10;254;40;192;311;0;0
28292;4.76266;0;9;254;42;194;243;0;0
28293;5.40374;0.101537;8;253;40;192;243;0;0
28294;4.38748;0.13087;8;254;35;189;311;0;0
28295;11.1698;0;4;250;0;152;311;0;0
28296;12.387;0;4;249;0;147;311;0;0
28297;1.09216;0;5;254;0;176;323;0;0
28298;3.76136;0;4;254;0;169;323;0;0
28299;7.30893;0;4;252;0;158;323;0;0
28300;6.20211;0;5;253;0;160;323;0;0
28301;4.74263;0.0924517;5;254;0;164;323;0;0
28302;3.63654;0.0783028;5;254;0;168;242;0;0
28303;4.26307;0.11693;6;254;0;168;323;0;0
28304;4.81181;0.156344;5;254;0;164;242;1;1
28305;3.14804;0.10041;5;254;0;170;242;0;0
28306;1.64311;0.0650916;5;254;0;175;242;0;0
28307;2.0922;0.0672766;5;254;0;174;242;0;0
28308;1.51108;0;4;254;0;175;242;1;1
28309;0.723365;0;5;254;0;178;221;0;0
28310;0.254958;0;5;254;21;179;221;0;0
28311;0.562249;0;8;254;23;181;243;0;0
28312;3.07139;0;8;254;27;183;313;0;0
28313;4.2391;0.0777558;7;254;16;175;313;0;0
28314;6.09657;0.0967623;6;253;1;164;323;0;0
28315;7.50264;0.121672;7;252;0;171;323;0;0
28316;6.52096;0.153988;6;253;10;171;323;0;0
28317;4.66872;0.206215;5;254;2;166;323;0;0
28318;3.48832;0.166781;5;254;6;169;242;0;0
28319;4.26511;0.0892887;4;254;5;168;323;0;0
28320;3.79487;0;5;254;6;168;311;0;0
28321;2.34762;0;6;254;12;173;112;0;0
28322;2.50071;0;6;254;15;175;311;0;0
28323;2.94634;0.0739646;6;254;11;172;242;0;0
28324;3.16944;0.141894;6;254;13;173;311;0;0
28325;4.17343;0.180416;7;254;18;177;323;0;0
28326;6.16027;0.247887;7;253;20;178;323;0;0
28327;7.46827;0.332122;7;252;19;177;323;0;0
28328;4.61267;0.318407;6;254;5;168;323;0;0
28329;4.37753;0.233535;5;254;0;166;323;0;0
28330;3.98133;0.190327;7;254;0;177;323;0;0
28331;4.40045;0.0987091;6;254;6;168;112;0;0
28332;4.87528;0;5;254;0;164;142;0;0
28333;3.62841;0.0932144;6;254;0;173;112;0;0
28334;4.19249;0.141331;6;254;6;168;112;0;0
28335;5.59098;0.226961;5;253;0;161;112;0;0
28336;6.05806;0.10693;5;253;0;160;112;0;0
28337;3.91645;0;5;254;0;167;112;0;0
28338;0.748875;0.0666243;5;254;0;177;523;0;0
28339;0.740052;0.535356;5;254;18;177;311;0;0
28340;0.905504;0.47174;5;254;18;177;311;0;0
28341;0.469239;0.408231;8;254;23;181;242;0;0
28342;0.807169;0.34481;8;254;24;182;242;0;0
28343;0.517323;0.28138;7;254;23;180;242;1;1
28344;0.040777;0.218122;4;254;22;180;242;0;0
28345;0.220741;0.154791;1;254;22;180;311;0;0
28346;0.699021;0.0918913;9;254;25;182;242;0;0
28347;1.73019;0.0666259;10;254;28;184;313;0;0
28348;3.03144;0.0733202;10;254;31;186;313;0;0
28349;3.75029;0.0797196;10;254;34;188;313;0;0
28350;3.50449;0;3;254;28;184;313;0;0
28351;1.62204;0;3;254;20;179;313;0;0
28352;2.14283;0.067702;7;254;25;182;312;0;0
28353;2.65885;0.138954;7;254;25;182;313;0;0
28354;10.03;0.298549;4;251;0;152;313;0;0
28355;12.9585;0.329794;4;248;0;145;324;0;0
28356;3.36524;0.102553;4;254;0;172;324;2;1
28357;1.23732;0.0645554;4;254;0;177;221;0;0
28358;0.62414;0.0633134;4;254;0;178;221;0;0
28359;0.306397;0;4;254;21;179;221;0;0
28360;0.379576;0;5;254;20;179;221;0;0
28361;0.509357;0;5;254;19;178;312;0;0
28362;0.713943;0.0633623;5;254;19;178;221;0;0
28363;0.793416;0.0634753;5;254;18;177;324;0;0
28364;1.01772;0.0900816;5;254;17;177;324;0;0
28365;0.964991;0.127404;5;254;18;177;221;0;0
28366;0.783896;0.0900036;4;254;19;178;324;0;0
28367;0.37225;0.0632576;3;254;21;179;324;0;0
28368;0.428469;0;2;254;23;181;324;0;0
28369;0.697239;0;2;254;23;181;221;0;0
28370;0.921706;0.063521;10;254;25;182;324;1;1
28371;1.2261;0;10;254;26;183;324;0;0
28372;1.51884;0.0649417;9;254;28;184;323;0;0
28373;1.38407;0.0648405;10;254;27;184;323;0;0
28374;1.52137;0.0912044;3;254;21;180;323;0;0
28375;0.827313;0.0634365;3;254;21;179;321;0;0
28376;0.713509;0;8;254;25;182;323;0;0
28377;0.610866;0.0633934;9;254;25;182;323;0;0
28378;0.88345;0.0636735;3;254;23;181;323;0;0
28379;0.842566;0;3;254;23;181;323;0;0
28380;0.745797;0;9;254;25;182;323;0;0
28381;0.892766;0;9;254;26;183;323;0;0
28382;0.700338;0.0635792;9;254;25;182;221;0;0
28383;0.81009;0.0901133;10;254;25;182;221;0;0
28384;1.04628;0.0640405;10;254;25;182;323;0;0
28385;1.40863;0;2;254;25;182;323;0;0
28386;1.36713;0;10;254;26;183;323;0;0
28387;0.981422;0.0644427;10;254;25;182;323;0;0
28388;1.05421;0.0642137;3;254;21;179;221;0;0
28389;1.1435;0;3;254;22;180;221;0;0
28390;2.76843;0.0693088;9;254;33;188;323;0;0
28391;7.01315;0.137157;8;253;49;198;221;0;0
28392;6.4865;0.123587;9;253;49;198;311;0;0
28393;3.12727;0.0865501;9;254;35;189;311;0;0
28394;3.79801;0.0995167;8;254;37;190;311;0;0
28395;7.14548;0.188028;8;253;43;194;323;0;0
28396;4.24241;0.130843;8;254;34;188;323;0;0
28397;3.51392;0.114384;10;254;33;188;323;0;0
28398;7.17348;0.167954;3;253;29;184;323;0;0
28399;5.22117;0.104433;2;253;35;188;311;0;0
28400;6.21062;0.117936;9;253;49;198;311;0;0
28401;5.95275;0.141802;9;253;48;197;311;0;0
28402;5.19252;0.126567;9;253;44;195;311;0;0
28403;7.41719;0.146205;9;252;53;200;243;0;0
28404;8.77086;0.165658;10;252;49;197;311;0;0
28405;8.61476;0.150351;2;252;46;195;311;0;0
28406;6.28309;0;10;253;45;195;311;0;0
28407;4.12367;0;9;254;40;192;311;0;0
28408;5.99961;0.10776;9;253;46;196;311;0;0
28409;10.7285;0.282546;3;250;6;166;311;0;0
28410;14.0055;0.32184;3;247;0;166;311;0;0
28411;9.19998;0;2;251;0;198;311;0;0
28412;9.82564;0;3;251;0;186;311;0;0
28413;11.2352;0;3;250;0;169;311;0;0
28414;7.90402;0;4;252;0;168;323;0;0
28415;3.68907;0;4;254;0;173;323;0;0
28416;2.59748;0;4;254;0;174;323;0;0
28417;2.32658;0.0716461;4;254;0;173;242;0;0
28418;1.93982;0.0716084;5;254;0;174;242;1;1
28419;1.34785;0.064456;5;254;0;176;242;0;0
28420;0.973618;0;4;254;0;177;242;0;0
28421;1.51387;0;4;254;0;177;242;0;0
28422;1.35463;0;3;254;0;179;313;0;0
28423;0.93856;0;3;254;0;180;242;0;0
28424;0.992417;0;10;254;25;182;313;0;0
28425;1.73194;0.0650207;9;254;29;185;243;0;0
28426;1.89635;0;9;254;30;186;313;0;0
28427;0.389604;0;3;254;22;180;313;0;0
28428;1.66314;0;5;254;0;175;313;0;0
28429;3.38274;0;7;254;18;177;313;0;0
28430;6.18976;0.0976269;6;253;9;170;243;0;0
28431;6.14977;0.104094;6;253;0;165;243;0;0
28432;4.3872;0.0906318;6;254;6;168;121;0;0
28433;4.91141;0.0950719;5;254;0;164;121;0;0
28434;3.17168;0.0708378;5;254;0;170;323;0;0
28435;0.23134;0;10;254;23;180;311;0;0
28436;0.717704;0;2;254;23;181;311;0;0
28437;0.718064;0.0634512;4;254;20;178;221;0;0
28438;0.759172;0.0709722;5;254;18;177;112;0;0
28439;2.48223;0.106217;7;254;19;178;112;0;0
28440;4.41468;0.150677;7;254;20;178;323;0;0
28441;6.12343;0.208319;7;253;21;178;323;0;0
28442;4.56007;0.256688;6;254;12;172;323;0;0
28443;3.77348;0.188426;5;254;0;168;323;0;0
28444;3.38326;0.109689;6;254;0;172;323;0;0
28445;4.18256;0.0828856;6;254;8;170;112;0;0
28446;3.22536;0;5;254;0;170;142;0;0
28447;2.21982;0.0743564;6;254;14;174;112;0;0
28448;3.2144;0.148652;5;254;8;170;112;0;0
28449;4.35168;0.172721;5;254;3;166;112;0;0
28450;4.20392;0.0798666;5;254;0;167;112;0;0
28451;1.95588;0;4;254;0;174;112;0;0
28452;1.89626;0.564655;4;254;15;175;221;0;0
28453;1.46261;0.499258;5;254;16;176;221;1;1
28454;1.6896;0.436801;7;254;21;179;221;0;0
28455;1.26257;0.371885;7;254;20;179;311;0;0
28456;1.19994;0.308647;6;254;19;178;242;0;0
28457;1.13355;0.245038;7;254;23;181;311;0;0
28458;0.604046;0.181527;9;254;24;182;242;0;0
28459;0.700627;0.155321;9;254;25;182;242;0;0
28460;1.22338;0.13228;8;254;26;183;221;0;0
28461;1.29709;0.14417;9;254;27;184;313;0;0
28462;1.4526;0.104396;10;254;28;184;313;0;0
28463;2.6424;0.0776747;3;254;22;180;313;0;0
28464;3.96746;0;4;254;14;174;312;0;0
28465;0.991908;0.0643867;8;254;25;182;312;0;0
28466;2.15504;0.0948505;6;254;18;177;312;0;0
28467;11.0995;0.273874;4;250;0;145;324;0;0
28468;10.953;0.34482;4;250;0;147;324;0;0
28469;3.06882;0.164885;4;254;0;172;324;0;0
28470;1.01247;0.128863;4;254;0;177;221;0;0
28471;0.64123;0.0895496;4;254;0;179;221;0;0
